gid,lbl,val
다라01ba42ab,N/A,0.0000000000000000000000000000000
다라01ba42ba,,
다라01ba42bb,,
다라01ba43aa,,
다라01bb38aa,,
다라01bb38ab,,
다라01bb38ba,,
다라01bb38bb,,
다라01bb39aa,,
다라01bb39ab,,
다라01bb39ba,,
다라01bb39bb,N/A,0.0000000000000000000000000000000
다라01bb40aa,N/A,0.0000000000000000000000000000000
다라01bb40ab,,
다라01bb40ba,,
다라01bb40bb,,
다라01bb41aa,,
다라01bb41ab,,
다라01bb41ba,,
다라01bb41bb,,
다라01bb42aa,,
다라01bb42ab,N/A,0.0000000000000000000000000000000
다라01bb42ba,,
다라01bb42bb,N/A,0.0000000000000000000000000000000
다라01bb43aa,,
다라02aa37aa,,
다라02aa37ba,,
다라02aa38ba,,
다라02aa38bb,,
다라02aa39aa,,
다라02aa39ab,N/A,0.0000000000000000000000000000000
다라02aa39ba,,
다라02aa39bb,"11.00",11.0000000000000000000000000000000
다라02aa40aa,"11.00",11.0000000000000000000000000000000
다라02aa40ab,,
다라02aa40ba,,
다라02aa40bb,,
다라02aa41aa,,
다라02aa41ab,,
다라02aa41ba,,
다라02aa41bb,,
다라02aa42aa,,
다라02aa42ab,,
다라02aa42ba,,
다라02aa42bb,,
다라02aa43aa,,
다라02ab37aa,,
다라02ab38ba,,
다라02ab38bb,,
다라02ab39aa,,
다라02ab39ab,N/A,0.0000000000000000000000000000000
다라02ab39ba,"14.00",14.0000000000000017763568394002505
다라02ab39bb,,
다라02ab40aa,"8.00",8.0000000000000000000000000000000
다라02ab40ab,N/A,0.0000000000000000000000000000000
다라02ab40ba,,
다라02ab40bb,N/A,0.0000000000000000000000000000000
다라02ab41aa,,
다라02ab41ab,,
다라02ab41ba,,
다라02ab41bb,N/A,0.0000000000000000000000000000000
다라02ab42aa,,
다라02ab42ab,,
다라02ab42ba,,
다라02ab42bb,,
다라02ab43aa,,
다라02ba37ab,,
다라02ba37ba,,
다라02ba37bb,,
다라02ba38aa,,
다라02ba38ba,,
다라02ba38bb,,
다라02ba39aa,,
다라02ba39ab,N/A,0.0000000000000000000000000000000
다라02ba39ba,"22.00",22.0000000000000000000000000000000
다라02ba39bb,N/A,0.0000000000000000000000000000000
다라02ba40aa,,
다라02ba40ab,,
다라02ba40ba,,
다라02ba40bb,,
다라02ba41aa,,
다라02ba41ab,,
다라02ba41ba,,
다라02ba41bb,,
다라02ba42aa,,
다라02ba42ab,,
다라02ba42ba,,
다라02ba42bb,,
다라02ba43aa,,
다라02bb37aa,,
다라02bb37ab,,
다라02bb37ba,,
다라02bb37bb,,
다라02bb38aa,,
다라02bb38ab,,
다라02bb38ba,,
다라02bb38bb,,
다라02bb39aa,,
다라02bb39ab,,
다라02bb39ba,"12.00",12.0000000000000000000000000000000
다라02bb39bb,,
다라02bb40aa,,
다라02bb40ab,,
다라02bb40ba,,
다라02bb40bb,,
다라02bb41aa,,
다라02bb41ab,,
다라02bb41ba,,
다라02bb41bb,N/A,0.0000000000000000000000000000000
다라02bb42aa,,
다라02bb42ab,N/A,0.0000000000000000000000000000000
다라02bb42ba,,
다라02bb42bb,,
다라02bb43aa,,
다라03aa37ab,,
다라03aa37ba,,
다라03aa37bb,,
다라03aa38aa,,
다라03aa38ba,,
다라03aa38bb,,
다라03aa39aa,,
다라03aa39ab,N/A,0.0000000000000000000000000000000
다라03aa39ba,N/A,0.0000000000000000000000000000000
다라03aa39bb,,
다라03aa40aa,,
다라03aa40ab,,
다라03aa40ba,N/A,0.0000000000000000000000000000000
다라03aa40bb,,
다라03aa41aa,,
다라03aa41ab,,
다라03aa41ba,,
다라03aa41bb,,
다라03aa42aa,,
다라03aa42ab,,
다라03aa42ba,,
다라03aa42bb,,
다라03aa43aa,,
다라03aa43ab,,
다라03ab36bb,,
다라03ab39aa,,
다라03ab39ab,"6.00",6.0000000000000000000000000000000
다라03ab39ba,"21.00",21.0000000000000000000000000000000
다라03ab39bb,,
다라03ab40aa,,
다라03ab40ab,N/A,0.0000000000000000000000000000000
다라03ab40ba,,
다라03ab40bb,,
다라03ab41aa,,
다라03ab41ab,N/A,0.0000000000000000000000000000000
다라03ab41ba,,
다라03ab41bb,,
다라03ab42aa,,
다라03ab42ab,,
다라03ab42ba,,
다라03ab42bb,,
다라03ab43aa,,
다라03ab43ab,,
다라03ab43ba,,
다라03ba38ab,,
다라03ba39aa,N/A,0.0000000000000000000000000000000
다라03ba39ab,"16.00",16.0000000000000000000000000000000
다라03ba39ba,"6.00",6.0000000000000000000000000000000
다라03ba39bb,N/A,0.0000000000000000000000000000000
다라03ba40aa,,
다라03ba40ab,,
다라03ba40ba,,
다라03ba40bb,,
다라03ba41aa,,
다라03ba41ab,,
다라03ba41ba,,
다라03ba41bb,,
다라03ba42aa,,
다라03ba42ab,,
다라03ba42ba,,
다라03ba42bb,,
다라03ba43aa,,
다라03ba43ab,N/A,0.0000000000000000000000000000000
다라03ba43ba,,
다라03ba44aa,,
다라03ba44ab,,
다라03ba44ba,,
다라03bb37bb,,
다라03bb38aa,N/A,0.0000000000000000000000000000000
다라03bb38ab,N/A,0.0000000000000000000000000000000
다라03bb38ba,,
다라03bb38bb,,
다라03bb39aa,,
다라03bb39ab,N/A,0.0000000000000000000000000000000
다라03bb39ba,N/A,0.0000000000000000000000000000000
다라03bb39bb,,
다라03bb40aa,,
다라03bb40ab,N/A,0.0000000000000000000000000000000
다라03bb40ba,N/A,0.0000000000000000000000000000000
다라03bb40bb,,
다라03bb41aa,,
다라03bb41ab,,
다라03bb41ba,,
다라03bb41bb,,
다라03bb42aa,,
다라03bb42ab,,
다라03bb42ba,,
다라03bb42bb,N/A,0.0000000000000000000000000000000
다라03bb43aa,,
다라03bb43ab,N/A,0.0000000000000000000000000000000
다라03bb43ba,,
다라03bb43bb,,
다라03bb44aa,,
다라03bb44ab,,
다라03bb44ba,,
다라04aa37ab,,
다라04aa37bb,,
다라04aa38aa,,
다라04aa38ab,N/A,0.0000000000000000000000000000000
다라04aa38ba,,
다라04aa38bb,,
다라04aa39aa,,
다라04aa39ab,,
다라04aa39ba,N/A,0.0000000000000000000000000000000
다라04aa39bb,N/A,0.0000000000000000000000000000000
다라04aa40aa,N/A,0.0000000000000000000000000000000
다라04aa40ab,"10.00",9.9999999999999982236431605997495
다라04aa40ba,"33.00",33.0000000000000000000000000000000
다라04aa40bb,N/A,0.0000000000000000000000000000000
다라04aa41aa,N/A,0.0000000000000000000000000000000
다라04aa41ab,,
다라04aa41ba,,
다라04aa41bb,,
다라04aa42aa,,
다라04aa42ab,,
다라04aa42ba,,
다라04aa42bb,N/A,0.0000000000000000000000000000000
다라04aa43aa,,
다라04aa43ab,,
다라04aa43ba,,
다라04aa43bb,,
다라04aa44aa,,
다라04aa44ab,,
다라04aa44ba,,
다라04aa44bb,,
다라04ab36ba,,
다라04ab37ba,,
다라04ab37bb,,
다라04ab38aa,"42.00",42.0000000000000000000000000000000
다라04ab38ab,"11.00",11.0000000000000000000000000000000
다라04ab38ba,,
다라04ab38bb,,
다라04ab39aa,N/A,0.0000000000000000000000000000000
다라04ab39ab,,
다라04ab39ba,,
