gid,lbl,val
다라25aa33bb,N/A,0.0000000000000000000000000000000
다라25aa34aa,,
다라25aa34ab,,
다라25aa34ba,,
다라25aa34bb,,
다라25aa35aa,,
다라25aa35ab,,
다라25aa35ba,,
다라25aa35bb,,
다라25aa36aa,,
다라25aa36ab,,
다라25aa36ba,,
다라25aa36bb,,
다라25aa37aa,,
다라25aa37ab,,
다라25aa37ba,,
다라25aa37bb,,
다라25aa38aa,,
다라25aa38ab,,
다라25aa38ba,,
다라25aa38bb,,
다라25aa39aa,,
다라25aa39ab,,
다라25aa39ba,,
다라25aa39bb,,
다라25aa40aa,,
다라25ab08ba,,
다라25ab08bb,,
다라25ab09aa,N/A,0.0000000000000000000000000000000
다라25ab09ab,,
다라25ab09ba,,
다라25ab09bb,,
다라25ab10aa,,
다라25ab10ab,,
다라25ab10ba,,
다라25ab10bb,"15.00",15.0000000000000000000000000000000
다라25ab11aa,N/A,0.0000000000000000000000000000000
다라25ab11ab,"7.00",7.0000000000000008881784197001252
다라25ab11ba,,
다라25ab11bb,,
다라25ab12aa,,
다라25ab12ab,,
다라25ab12ba,,
다라25ab12bb,,
다라25ab13aa,,
다라25ab13ab,,
다라25ab13ba,,
다라25ab13bb,,
다라25ab14aa,,
다라25ab14ab,,
다라25ab14ba,,
다라25ab14bb,,
다라25ab15aa,,
다라25ab15ab,,
다라25ab15ba,,
다라25ab15bb,,
다라25ab16aa,,
다라25ab16ab,,
다라25ab16ba,,
다라25ab16bb,N/A,0.0000000000000000000000000000000
다라25ab17aa,,
다라25ab17ab,,
다라25ab17ba,,
다라25ab20aa,,
다라25ab20ab,,
다라25ab20ba,,
다라25ab20bb,N/A,0.0000000000000000000000000000000
다라25ab21aa,N/A,0.0000000000000000000000000000000
다라25ab21ab,,
다라25ab21ba,,
다라25ab21bb,,
다라25ab22aa,,
다라25ab22ab,,
다라25ab22ba,,
다라25ab22bb,,
다라25ab23aa,,
다라25ab23ab,N/A,0.0000000000000000000000000000000
다라25ab23ba,,
다라25ab23bb,,
다라25ab24aa,,
다라25ab26ba,,
다라25ab26bb,,
다라25ab27aa,,
다라25ab27ab,,
다라25ab32ba,,
다라25ab32bb,,
다라25ab33aa,,
다라25ab33ab,,
다라25ab33ba,"7.00",7.0000000000000008881784197001252
다라25ab33bb,N/A,0.0000000000000000000000000000000
다라25ab34aa,"10.00",9.9999999999999982236431605997495
다라25ab34ab,,
다라25ab34ba,,
다라25ab34bb,,
다라25ab35aa,,
다라25ab35ab,,
다라25ab35ba,,
다라25ab35bb,,
다라25ab36aa,,
다라25ab36ab,,
다라25ab36ba,,
다라25ab36bb,,
다라25ab37aa,,
다라25ab37ab,,
다라25ab37ba,,
다라25ab37bb,,
다라25ab38aa,,
다라25ab38ab,,
다라25ab38ba,,
다라25ab38bb,,
다라25ab39aa,,
다라25ab39ab,,
다라25ab39ba,,
다라25ab39bb,,
다라25ab40aa,,
다라25ba08ba,,
다라25ba08bb,,
다라25ba09aa,,
다라25ba09ab,N/A,0.0000000000000000000000000000000
다라25ba09ba,N/A,0.0000000000000000000000000000000
다라25ba09bb,"8.00",8.0000000000000000000000000000000
다라25ba10aa,,
다라25ba10ab,N/A,0.0000000000000000000000000000000
다라25ba10ba,,
다라25ba10bb,"10.00",9.9999999999999982236431605997495
다라25ba11aa,N/A,0.0000000000000000000000000000000
다라25ba11ab,,
다라25ba11ba,,
다라25ba11bb,,
다라25ba12aa,,
다라25ba12ab,,
다라25ba12ba,,
다라25ba12bb,,
다라25ba13aa,,
다라25ba13ab,,
다라25ba13ba,,
다라25ba13bb,,
다라25ba14aa,,
다라25ba14ab,,
다라25ba14ba,,
다라25ba14bb,,
다라25ba15aa,,
다라25ba15ab,,
다라25ba15ba,,
다라25ba15bb,,
다라25ba16aa,,
다라25ba16ab,,
다라25ba16ba,,
다라25ba16bb,,
다라25ba17aa,,
다라25ba17ab,,
다라25ba17ba,,
다라25ba17bb,,
다라25ba19ba,,
다라25ba19bb,,
다라25ba20aa,N/A,0.0000000000000000000000000000000
다라25ba20ab,,
다라25ba20ba,"20.00",19.9999999999999964472863211994991
다라25ba20bb,N/A,0.0000000000000000000000000000000
다라25ba21aa,,
다라25ba21ab,,
다라25ba21ba,,
다라25ba21bb,N/A,0.0000000000000000000000000000000
다라25ba22aa,"12.00",12.0000000000000000000000000000000
다라25ba22ab,N/A,0.0000000000000000000000000000000
다라25ba22ba,,
다라25ba22bb,,
다라25ba23aa,,
다라25ba23ab,N/A,0.0000000000000000000000000000000
다라25ba23ba,N/A,0.0000000000000000000000000000000
다라25ba23bb,,
다라25ba24aa,,
다라25ba24ab,,
다라25ba24ba,N/A,0.0000000000000000000000000000000
다라25ba24bb,,
다라25ba25aa,,
다라25ba26ba,,
다라25ba26bb,,
다라25ba27aa,,
다라25ba27ab,,
다라25ba27ba,,
다라25ba27bb,,
다라25ba28aa,,
다라25ba32ba,,
다라25ba32bb,,
다라25ba33aa,,
다라25ba33ab,,
다라25ba33ba,N/A,0.0000000000000000000000000000000
다라25ba33bb,N/A,0.0000000000000000000000000000000
다라25ba34aa,N/A,0.0000000000000000000000000000000
다라25ba34ab,,
다라25ba34ba,,
다라25ba34bb,,
다라25ba35aa,,
다라25ba35ab,,
다라25ba35ba,,
다라25ba35bb,,
다라25ba36aa,,
다라25ba36ab,,
다라25ba36ba,,
다라25ba36bb,,
다라25ba37aa,,
다라25ba37ab,,
다라25ba37ba,N/A,0.0000000000000000000000000000000
다라25ba37bb,,
다라25ba38aa,"24.00",24.0000000000000000000000000000000
다라25ba38ab,N/A,0.0000000000000000000000000000000
다라25ba38ba,N/A,0.0000000000000000000000000000000
다라25ba38bb,,
다라25ba39aa,,
다라25ba39ab,,
다라25ba39ba,,
