gid,lbl,val
나다56bb92ba,,
나다56bb99aa,"15.00",15.0000000000000000000000000000000
나다57aa83ba,,
나다57aa83bb,,
나다57aa84aa,,
나다57aa84ab,,
나다57aa84ba,,
나다57aa90bb,,
나다57aa91ab,N/A,0.0000000000000000000000000000000
나다57aa91ba,,
나다57aa91bb,,
나다57aa92ba,,
나다57aa95ab,,
나다57aa95ba,,
나다57aa95bb,,
나다57ab83ba,,
나다57ab83bb,,
나다57ab84aa,,
나다57ab84ab,,
나다57ab84ba,,
나다57ab95ab,,
나다57ab95ba,,
나다57ab95bb,,
나다57ab96aa,,
나다57ba83bb,,
나다57ba84aa,,
나다57ba84ab,,
나다57ba84ba,,
나다57ba91ba,,
나다57ba91bb,,
나다57ba95ba,,
나다57ba95bb,,
나다57ba96aa,,
나다57ba96ab,,
나다57ba96ba,,
나다57bb84aa,,
나다57bb91ba,,
나다57bb91bb,,
나다57bb92aa,,
나다57bb95ba,,
나다57bb95bb,,
나다57bb96aa,,
나다57bb96ab,,
나다58aa91aa,,
나다58aa91ba,,
나다58aa91bb,N/A,0.0000000000000000000000000000000
나다58aa92aa,,
나다58aa95ba,,
나다58aa95bb,"7.00",7.0000000000000008881784197001252
나다58aa96aa,N/A,0.0000000000000000000000000000000
나다58aa96ab,,
나다58ab83ba,,
나다58ab83bb,,
나다58ab91bb,N/A,0.0000000000000000000000000000000
나다58ab92aa,,
나다58ab92ab,,
나다58ab95ba,,
나다58ba91bb,,
나다58ba92aa,N/A,0.0000000000000000000000000000000
나다58ba92ab,,
나다58ba97ba,,
나다58ba97bb,,
나다58ba98aa,,
나다58ba98ab,,
나다58ba98ba,,
나다58ba98bb,,
나다58ba99aa,,
나다58bb90bb,,
나다58bb97bb,,
나다58bb98aa,,
나다58bb98ab,,
나다58bb98ba,,
나다58bb98bb,,
나다58bb99aa,,
나다58bb99ba,,
나다59aa90bb,,
나다59aa91ba,,
나다59aa91bb,,
나다59aa92aa,,
나다59aa92ab,,
나다59aa92ba,,
나다59aa92bb,,
나다59aa97bb,,
나다59aa98aa,,
나다59aa98ab,,
나다59aa98ba,,
나다59aa98bb,N/A,0.0000000000000000000000000000000
나다59aa99aa,,
나다59aa99ab,,
나다59aa99ba,,
나다59ab90ab,,
나다59ab90ba,,
나다59ab90bb,,
나다59ab91aa,,
나다59ab91ab,,
나다59ab91ba,"6.00",6.0000000000000000000000000000000
나다59ab91bb,,
나다59ab92aa,,
나다59ab92ab,,
나다59ab92ba,,
나다59ab92bb,,
나다59ab95ba,,
나다59ab98aa,,
나다59ab98ab,,
나다59ab98ba,,
나다59ab98bb,"9.00",9.0000000000000000000000000000000
나다59ab99aa,N/A,0.0000000000000000000000000000000
나다59ab99ab,,
나다59ba90ab,,
나다59ba90ba,,
나다59ba90bb,,
나다59ba91aa,,
나다59ba91ba,"12.00",12.0000000000000000000000000000000
나다59ba91bb,N/A,0.0000000000000000000000000000000
나다59ba92aa,,
나다59ba92ab,"15.00",15.0000000000000000000000000000000
나다59ba92ba,,
나다59ba92bb,,
나다59ba93aa,,
나다59ba93ba,,
나다59ba95ab,,
나다59ba95ba,,
나다59ba98ba,,
나다59ba98bb,,
나다59ba99aa,,
나다59bb87aa,,
나다59bb87ab,,
나다59bb87ba,,
나다59bb87bb,,
나다59bb90aa,,
나다59bb90ab,N/A,0.0000000000000000000000000000000
나다59bb90ba,N/A,0.0000000000000000000000000000000
나다59bb90bb,,
나다59bb91aa,,
나다59bb91ba,,
나다59bb91bb,,
나다59bb92aa,,
나다59bb92ab,N/A,0.0000000000000000000000000000000
나다59bb92ba,,
나다59bb92bb,,
나다59bb93ab,,
나다59bb93ba,,
나다59bb93bb,,
나다59bb94aa,,
나다59bb95ba,,
나다60aa86ba,,
나다60aa86bb,,
나다60aa87aa,,
나다60aa87ab,,
나다60aa87ba,,
나다60aa87bb,,
나다60aa88aa,,
나다60aa90aa,,
나다60aa90ab,N/A,0.0000000000000000000000000000000
나다60aa90ba,"12.00",12.0000000000000000000000000000000
나다60aa90bb,,
나다60aa92aa,,
나다60aa92ab,,
나다60aa92ba,,
나다60aa93ab,,
나다60aa93ba,,
나다60aa93bb,,
나다60aa95ab,,
나다60ab86ba,,
