gid,lbl,val
다라38aa45ba,,
다라38aa45bb,,
다라38aa46aa,N/A,0.0000000000000000000000000000000
다라38aa46ab,"10.00",9.9999999999999982236431605997495
다라38aa46ba,,
다라38aa46bb,,
다라38aa47aa,,
다라38aa47ab,,
다라38aa47ba,,
다라38aa47bb,,
다라38aa48aa,,
다라38aa48ab,,
다라38aa48ba,,
다라38aa48bb,,
다라38aa49aa,,
다라38aa49ab,,
다라38ab38bb,,
다라38ab39aa,,
다라38ab39ab,,
다라38ab39ba,,
다라38ab39bb,,
다라38ab40aa,,
다라38ab40ab,,
다라38ab40ba,,
다라38ab40bb,,
다라38ab41aa,,
다라38ab41ab,,
다라38ab41ba,,
다라38ab41bb,,
다라38ab42aa,,
다라38ab42ab,,
다라38ab42ba,,
다라38ab42bb,,
다라38ab43aa,,
다라38ab43ab,,
다라38ab43ba,,
다라38ab43bb,,
다라38ab44aa,,
다라38ab44ab,,
다라38ab44ba,,
다라38ab44bb,,
다라38ab45aa,,
다라38ab45ab,,
다라38ab45ba,,
다라38ab45bb,,
다라38ab46aa,N/A,0.0000000000000000000000000000000
다라38ab46ab,"9.00",9.0000000000000000000000000000000
다라38ab46ba,,
다라38ab46bb,,
다라38ab47aa,,
다라38ab47ab,,
다라38ab47ba,,
다라38ab47bb,,
다라38ab48aa,,
다라38ab48ab,,
다라38ab48ba,N/A,0.0000000000000000000000000000000
다라38ab48bb,N/A,0.0000000000000000000000000000000
다라38ab49aa,,
다라38ba38ab,,
다라38ba38ba,,
다라38ba38bb,,
다라38ba39aa,,
다라38ba39ab,,
다라38ba39ba,,
다라38ba39bb,,
다라38ba40aa,,
다라38ba40ab,,
다라38ba40ba,,
다라38ba40bb,,
다라38ba41aa,,
다라38ba41ab,,
다라38ba41ba,,
다라38ba41bb,,
다라38ba42aa,,
다라38ba42ab,,
다라38ba42ba,,
다라38ba42bb,,
다라38ba43aa,,
다라38ba43ab,,
다라38ba43ba,,
다라38ba43bb,,
다라38ba44aa,,
다라38ba44ab,,
다라38ba44ba,,
다라38ba44bb,,
다라38ba45aa,,
다라38ba45ab,,
다라38ba45ba,,
다라38ba45bb,,
다라38ba46aa,,
다라38ba46ab,,
다라38ba46ba,,
다라38ba46bb,,
다라38ba47aa,,
다라38ba47ab,,
다라38ba47ba,,
다라38ba47bb,,
다라38ba48aa,,
다라38ba48ab,,
다라38ba48ba,,
다라38ba48bb,,
다라38ba49aa,,
다라38ba49ab,,
다라38bb38ab,,
다라38bb38ba,,
다라38bb38bb,,
다라38bb39aa,,
다라38bb39ab,,
다라38bb39ba,,
다라38bb39bb,,
다라38bb40aa,,
다라38bb40ab,,
다라38bb40ba,,
다라38bb40bb,,
다라38bb41aa,,
다라38bb41ab,,
다라38bb41ba,,
다라38bb41bb,,
다라38bb42aa,,
다라38bb42ab,,
다라38bb42ba,,
다라38bb42bb,,
다라38bb43aa,,
다라38bb43ab,,
다라38bb43ba,,
다라38bb43bb,,
다라38bb44aa,,
다라38bb44ab,,
다라38bb44ba,,
다라38bb44bb,,
다라38bb45aa,N/A,0.0000000000000000000000000000000
다라38bb45ab,"9.00",9.0000000000000000000000000000000
다라38bb45ba,,
다라38bb45bb,,
다라38bb46aa,,
다라38bb46ab,,
다라38bb46ba,,
다라38bb46bb,,
다라38bb47aa,,
다라38bb47ab,,
다라38bb47ba,,
다라38bb47bb,,
다라38bb48aa,,
다라38bb48ab,,
다라38bb48ba,,
다라38bb48bb,,
다라38bb49aa,,
다라38bb49ab,,
다라39aa38aa,,
다라39aa38ab,,
다라39aa38ba,,
다라39aa38bb,,
다라39aa39aa,,
다라39aa39ab,,
다라39aa39ba,,
다라39aa39bb,,
다라39aa40aa,,
다라39aa40ab,,
다라39aa40ba,,
다라39aa40bb,N/A,0.0000000000000000000000000000000
다라39aa41aa,,
다라39aa41ab,,
다라39aa41ba,,
다라39aa41bb,,
다라39aa42aa,,
다라39aa42ab,,
다라39aa42ba,,
다라39aa42bb,,
다라39aa43aa,,
다라39aa43ab,,
다라39aa43ba,,
다라39aa43bb,,
다라39aa44aa,,
다라39aa44ab,,
다라39aa44ba,,
다라39aa44bb,,
다라39aa45aa,,
다라39aa45ab,N/A,0.0000000000000000000000000000000
다라39aa45ba,,
다라39aa45bb,,
다라39aa46aa,,
다라39aa46ab,,
다라39aa46ba,,
다라39aa46bb,,
다라39aa47aa,,
다라39aa47ab,,
다라39aa47ba,,
다라39aa47bb,,
다라39aa48aa,,
다라39aa48ab,,
다라39aa48ba,N/A,0.0000000000000000000000000000000
다라39aa48bb,,
다라39aa49aa,,
다라39aa49ab,,
다라39aa49ba,,
다라39ab12bb,,
다라39ab13aa,,
다라39ab37bb,,
다라39ab38aa,,
다라39ab38ab,,
다라39ab38ba,,
다라39ab38bb,,
다라39ab39aa,,
다라39ab39ab,,
다라39ab39ba,,
다라39ab39bb,,
다라39ab40aa,,
다라39ab40ab,,
다라39ab40ba,N/A,0.0000000000000000000000000000000
다라39ab40bb,"11.00",11.0000000000000000000000000000000
다라39ab41aa,N/A,0.0000000000000000000000000000000
다라39ab41ab,,
다라39ab41ba,,
다라39ab41bb,,
다라39ab42aa,,
다라39ab42ab,,
다라39ab42ba,,
다라39ab42bb,,
다라39ab43aa,,
다라39ab43ab,,
다라39ab43ba,,
다라39ab43bb,,
다라39ab44aa,,
다라39ab44ab,,
