gid,lbl,val
다라91aa91aa,,
다라91aa91ab,,
다라91aa91ba,,
다라91aa91bb,,
다라91aa92aa,,
다라91aa92ab,,
다라91aa92ba,,
다라91aa92bb,,
다라91aa93aa,,
다라91aa93ab,,
다라91aa93ba,,
다라91aa93bb,,
다라91aa94aa,,
다라91aa94ab,,
다라91aa94ba,,
다라91aa94bb,,
다라91aa95aa,,
다라91aa95ab,,
다라91aa95ba,,
다라91aa95bb,,
다라91aa96aa,,
다라91aa96ab,,
다라91aa96ba,,
다라91aa96bb,N/A,0.0000000000000000000000000000000
다라91aa97aa,,
다라91aa97ab,,
다라91aa97ba,,
다라91aa97bb,,
다라91aa98aa,,
다라91aa98ab,,
다라91aa98ba,,
다라91aa98bb,N/A,0.0000000000000000000000000000000
다라91aa99aa,,
다라91aa99ab,,
다라91aa99ba,,
다라91aa99bb,,
다라91ab88aa,,
다라91ab88ab,N/A,0.0000000000000000000000000000000
다라91ab88ba,N/A,0.0000000000000000000000000000000
다라91ab88bb,N/A,0.0000000000000000000000000000000
다라91ab89aa,N/A,0.0000000000000000000000000000000
다라91ab89ab,N/A,0.0000000000000000000000000000000
다라91ab89ba,N/A,0.0000000000000000000000000000000
다라91ab89bb,,
다라91ab90aa,,
다라91ab90ab,,
다라91ab90ba,,
다라91ab90bb,,
다라91ab91aa,,
다라91ab91ab,,
다라91ab91ba,,
다라91ab91bb,,
다라91ab92aa,,
다라91ab92ab,,
다라91ab92ba,,
다라91ab92bb,,
다라91ab93aa,,
다라91ab93ab,,
다라91ab93ba,,
다라91ab93bb,,
다라91ab94aa,,
다라91ab94ab,,
다라91ab94ba,,
다라91ab94bb,,
다라91ab95aa,,
다라91ab95ab,,
다라91ab95ba,,
다라91ab95bb,,
다라91ab96aa,,
다라91ab96ab,,
다라91ab96ba,,
다라91ab96bb,N/A,0.0000000000000000000000000000000
다라91ab97aa,,
다라91ab97ab,,
다라91ab97ba,,
다라91ab97bb,,
다라91ab98aa,,
다라91ab98ab,,
다라91ab98ba,,
다라91ab98bb,,
다라91ab99aa,,
다라91ab99ab,,
다라91ab99ba,,
다라91ab99bb,,
다라91ba88aa,,
다라91ba88ab,N/A,0.0000000000000000000000000000000
다라91ba88ba,"12.00",12.0000000000000000000000000000000
다라91ba88bb,,
다라91ba89aa,,
다라91ba89ab,N/A,0.0000000000000000000000000000000
다라91ba89ba,,
다라91ba89bb,,
다라91ba90aa,,
다라91ba90ab,"13.00",13.0000000000000000000000000000000
다라91ba90ba,N/A,0.0000000000000000000000000000000
다라91ba90bb,,
다라91ba91aa,,
다라91ba91ab,,
다라91ba91ba,,
다라91ba91bb,,
다라91ba92aa,,
다라91ba92ab,,
다라91ba92ba,,
다라91ba92bb,,
다라91ba93aa,,
다라91ba93ab,,
다라91ba93ba,,
다라91ba93bb,,
다라91ba94aa,,
다라91ba94ab,,
다라91ba94ba,,
다라91ba94bb,,
다라91ba95aa,,
다라91ba95ab,,
다라91ba95ba,,
다라91ba95bb,,
다라91ba96aa,,
다라91ba96ab,N/A,0.0000000000000000000000000000000
다라91ba96ba,,
다라91ba96bb,"38.00",38.0000000000000000000000000000000
다라91ba97aa,"10.00",9.9999999999999982236431605997495
다라91ba97ab,N/A,0.0000000000000000000000000000000
다라91ba97ba,,
다라91ba97bb,,
다라91ba98aa,,
다라91ba98ab,,
다라91ba98ba,,
다라91ba98bb,,
다라91ba99aa,"6.00",6.0000000000000000000000000000000
다라91ba99ab,"15.00",15.0000000000000000000000000000000
다라91ba99ba,N/A,0.0000000000000000000000000000000
다라91ba99bb,,
다라91bb88aa,,
다라91bb88ab,,
다라91bb88ba,,
다라91bb88bb,,
다라91bb89aa,,
다라91bb89ab,,
다라91bb89ba,,
다라91bb89bb,,
다라91bb90aa,,
다라91bb90ab,,
다라91bb90ba,,
다라91bb90bb,,
다라91bb91aa,,
다라91bb91ab,,
다라91bb91ba,,
다라91bb91bb,,
다라91bb92aa,,
다라91bb92ab,,
다라91bb92ba,,
다라91bb92bb,,
다라91bb93aa,,
다라91bb93ab,,
다라91bb93ba,,
다라91bb93bb,,
다라91bb94aa,,
다라91bb94ab,,
다라91bb94ba,,
다라91bb94bb,N/A,0.0000000000000000000000000000000
다라91bb95aa,,
다라91bb95ab,,
다라91bb95ba,,
다라91bb95bb,,
다라91bb96aa,,
다라91bb96ab,,
다라91bb96ba,,
다라91bb96bb,"9.00",9.0000000000000000000000000000000
다라91bb97aa,,
다라91bb97ab,,
다라91bb97ba,N/A,0.0000000000000000000000000000000
다라91bb97bb,,
다라91bb98aa,"7.00",7.0000000000000008881784197001252
다라91bb98ab,,
다라91bb98ba,,
다라91bb98bb,N/A,0.0000000000000000000000000000000
다라91bb99aa,,
다라91bb99ab,,
다라91bb99ba,,
다라91bb99bb,,
다라92aa87bb,,
다라92aa88aa,,
다라92aa88ab,N/A,0.0000000000000000000000000000000
다라92aa88ba,N/A,0.0000000000000000000000000000000
다라92aa88bb,N/A,0.0000000000000000000000000000000
다라92aa89aa,,
다라92aa89ab,,
다라92aa89ba,,
다라92aa89bb,,
다라92aa90aa,,
다라92aa90ab,,
다라92aa90ba,,
다라92aa90bb,,
다라92aa91aa,,
다라92aa91ab,,
다라92aa91ba,,
다라92aa91bb,,
다라92aa92aa,,
다라92aa92ab,,
다라92aa92ba,,
다라92aa92bb,,
다라92aa93aa,,
다라92aa93ab,,
다라92aa93ba,,
다라92aa93bb,,
다라92aa94aa,,
다라92aa94ab,,
다라92aa94ba,,
다라92aa94bb,N/A,0.0000000000000000000000000000000
다라92aa95aa,,
다라92aa95ab,,
다라92aa95ba,,
다라92aa95bb,,
다라92aa96aa,"25.00",25.0000000000000000000000000000000
다라92aa96ab,,
다라92aa96ba,,
다라92aa96bb,,
다라92aa97aa,,
다라92aa97ab,,
다라92aa97ba,,
다라92aa97bb,,
다라92aa98aa,"9.00",9.0000000000000000000000000000000
다라92aa98ab,,
다라92aa98ba,N/A,0.0000000000000000000000000000000
다라92aa98bb,"30.00",30.0000000000000000000000000000000
다라92aa99aa,,
다라92aa99ab,,
다라92aa99ba,,
다라92aa99bb,,
다라92ab88aa,,
다라92ab88ab,,
