Unnamed: 0,name,city,Latitude,Longitude,NUMPOINTS,cluster_label
227,신평 마을회관,담양군,35.350883,126.948538,1,0
62,봉학 마을회관,담양군,35.2762079,126.9569166,4,0
63,삼지 마을회관,담양군,35.2681311,126.9390882,4,0
64,교촌 마을회관,담양군,35.215902,126.9823096,2,1
65,하북산 마을회관,담양군,35.215902,126.9823096,2,1
66,장성물 마을회관,담양군,35.215902,126.9823096,2,1
67,덕촌 마을회관,담양군,35.2235263,126.9731564,9,1
68,신양 마을회관,담양군,35.2235263,126.9731564,9,1
69,잣정 마을회관,담양군,35.2235263,126.9731564,9,1
70,용대 마을회관,담양군,35.2235263,126.9731564,9,1
70,용대 마을회관,담양군,35.2235263,126.9731564,9,1
154,용대 마을회관,담양군,35.2183685,127.0868602,0,1
154,용대 마을회관,담양군,35.2183685,127.0868602,0,1
71,운현 마을회관,담양군,35.2235263,126.9731564,9,1
72,노채 마을회관,담양군,35.2235263,126.9731564,9,1
73,금단동 마을회관,담양군,35.2235263,126.9731564,9,1
74,성산 마을회관,담양군,35.2183647,126.9788511,7,1
74,성산 마을회관,담양군,35.2183647,126.9788511,7,0
286,성산 마을회관,담양군,35.2867996,126.9177533,6,1
286,성산 마을회관,담양군,35.2867996,126.9177533,6,0
75,월천 마을회관,담양군,35.2219692,126.9789421,7,1
75,월천 마을회관,담양군,35.2219692,126.9789421,7,0
237,월천 마을회관,담양군,35.3730496,126.9649462,3,1
237,월천 마을회관,담양군,35.3730496,126.9649462,3,0
76,검단 마을회관,담양군,35.2217038,126.9789993,7,1
77,해평 마을회관,담양군,35.217248,126.977227,5,1
78,내보 마을회관,담양군,35.2232895,126.9552842,6,1
79,외보 마을회관,담양군,35.2232895,126.9552842,6,1
80,주평 마을회관,담양군,35.2434817,126.9654772,1,1
80,주평 마을회관,담양군,35.2434817,126.9654772,1,0
263,주평 마을회관,담양군,35.3074737,126.9413945,0,1
263,주평 마을회관,담양군,35.3074737,126.9413945,0,0
81,노안등 마을회관,담양군,35.2434817,126.9654772,1,1
82,주산 마을회관,담양군,35.2346773,126.9669217,0,1
83,장산 마을회관,담양군,35.2346773,126.9669217,0,1
84,원유동 마을회관,담양군,35.2235263,126.9731564,9,1
85,분토동 마을회관,담양군,35.2235263,126.9731564,9,1
86,동산촌 마을회관,담양군,35.2235263,126.9731564,9,1
87,운교 구름다리 마을회관,담양군,35.2235263,126.9731564,9,1
88,원등 마을회관,담양군,35.2235263,126.9731564,9,1
90,후산 마을회관,담양군,35.2235263,126.9731564,9,1
91,지실 마을회관,담양군,35.1774663,127.0278708,4,1
92,지석 마을회관,담양군,35.1774663,127.0278708,4,1
93,연천 마을회관,담양군,35.177192,127.02789,4,1
94,반석 마을회관,담양군,35.177192,127.02789,4,1
95,정곡 마을회관,담양군,35.1634148,127.0310274,0,1
96,사봉실 마을회관,담양군,35.1634148,127.0310274,0,1
97,시문 마을회관,담양군,35.1634148,127.0310274,0,1
98,경상 마을회관,담양군,35.1610048,127.0408029,0,1
99,무동 마을회관,담양군,35.137669,127.0437158,0,1
100,만월 마을회관,담양군,35.1774663,127.0278708,4,1
101,용연 마을회관,담양군,35.1774663,127.0278708,4,1
102,구산 마을회관,담양군,35.1774663,127.0278708,4,1
103,장단 마을회관,담양군,35.1774663,127.0278708,4,1
104,인암 마을회관,담양군,35.1405741,127.0678862,0,1
105,자창 마을회관,담양군,35.1774663,127.0278708,4,1
106,청촌 마을회관,담양군,35.1774663,127.0278708,4,1
107,풍암 마을회관,담양군,35.1806481,127.0552664,0,1
108,화암 마을회관,담양군,35.1774663,127.0278708,4,1
108,화암 마을회관,담양군,35.1774663,127.0278708,4,0
272,화암 마을회관,담양군,35.2874245,126.8812234,1,1
272,화암 마을회관,담양군,35.2874245,126.8812234,1,0
109,시동 마을회관,담양군,35.2388968,127.0190521,0,1
110,사동 마을회관,담양군,35.2388968,127.0190521,0,1
111,상삼천 마을회관,담양군,35.2388968,127.0190521,0,1
112,수곡 마을회관,담양군,35.2388968,127.0190521,0,1
113,용운동 마을회관,담양군,35.2388968,127.0190521,0,1
114,용수전원 마을회관,담양군,34.7847293,127.6993336,0,2
115,유천 마을회관,담양군,35.222398,127.020234,0,1
116,양산 마을회관,담양군,35.2388968,127.0190521,0,1
117,오산 마을회관,담양군,35.2388968,127.0190521,0,1
118,강촌 마을회관,담양군,35.2388968,127.0190521,0,1
119,당곡 마을회관,담양군,35.2388968,127.0190521,0,1
120,죽항 마을회관,담양군,35.2388968,127.0190521,0,1
121,보평 마을회관,담양군,35.2388968,127.0190521,0,1
122,의암 마을회관,담양군,35.2388968,127.0190521,0,1
123,하산 마을회관,담양군,35.2388968,127.0190521,0,1
124,상산 마을회관,담양군,35.2388968,127.0190521,0,1
125,장전 마을회관,담양군,35.2388968,127.0190521,0,1
126,화양촌 마을회관,담양군,35.2388968,127.0190521,0,1
127,절산 마을회관,담양군,35.2388968,127.0190521,0,1
129,기동 마을회관,담양군,35.2390659,126.9806147,0,1
130,얼그실 마을회관,담양군,35.2425931,126.9751707,0,1
132,부동촌 마을회관,담양군,35.2388968,127.0190521,0,1
133,성덕 마을회관,담양군,35.2388968,127.0190521,0,1
133,성덕 마을회관,담양군,35.2388968,127.0190521,0,0
168,성덕 마을회관,담양군,35.2948718,127.0301411,0,1
168,성덕 마을회관,담양군,35.2948718,127.0301411,0,0
134,조현 마을회관,담양군,35.2388968,127.0190521,0,1
136,현암 마을회관,담양군,35.2388968,127.0190521,0,1
137,외동 마을회관,담양군,35.2062115,127.0354789,0,1
138,사창 마을회관,담양군,35.2512318,127.0247769,2,1
139,등갈 마을회관,담양군,35.2535291,127.0212608,2,1
140,대조 마을회관,담양군,35.2535291,127.0212608,2,1
140,대조 마을회관,담양군,35.2535291,127.0212608,2,0
271,대조 마을회관,담양군,35.2749357,126.8879502,17,1
271,대조 마을회관,담양군,35.2749357,126.8879502,17,0
141,신갈 마을회관,담양군,35.2535291,127.0212608,2,1
142,대산 마을회관,담양군,35.249425,127.0370119,2,1
143,장동 마을회관,담양군,35.2527314,127.0128891,0,1
144,차동 마을회관,담양군,35.249425,127.0370119,2,1
145,가흥 마을회관,담양군,35.249425,127.0370119,2,1
146,무월 마을회관,담양군,35.249425,127.0370119,2,1
147,시목 마을회관,담양군,35.249425,127.0370119,2,1
147,시목 마을회관,담양군,35.249425,127.0370119,2,0
278,시목 마을회관,담양군,35.2749357,126.8879502,17,1
278,시목 마을회관,담양군,35.2749357,126.8879502,17,0
148,성곡 마을회관,담양군,35.2655345,127.0578133,0,1
149,하운 마을회관,담양군,35.1735439,126.8914582,0,1
150,상운 마을회관,담양군,35.1703873,126.8923463,0,1
151,팔학 마을회관,담양군,35.249425,127.0370119,2,1
152,내문 마을회관,담양군,35.249425,127.0370119,2,1
153,외문 마을회관,담양군,35.249425,127.0370119,2,1
155,청운 마을회관,담양군,35.2101023,127.1010054,0,1
156,하갈 마을회관,담양군,35.249425,127.0370119,2,1
157,상갈 마을회관,담양군,35.249425,127.0370119,2,1
158,저심 마을회관,담양군,35.249425,127.0370119,2,1
159,입석 마을회관,담양군,35.2070612,127.0593898,0,1
160,술지 마을회관,담양군,35.2891998,127.0387469,0,1
161,수문동 마을회관,담양군,35.2891998,127.0387469,0,1
162,외당 마을회관,담양군,35.2948718,127.0301411,0,0
163,내당 마을회관,담양군,35.2948718,127.0301411,0,0
164,오봉 마을회관,담양군,35.2813723,126.9855422,0,0
165,죽산 마을회관,담양군,35.2957814,126.9857795,0,0
166,봉서 마을회관,담양군,35.2948718,127.0301411,0,0
167,중리 마을회관,담양군,35.292171,127.0006393,0,0
169,칠전 마을회관,담양군,35.2948718,127.0301411,0,0
170,칠지 마을회관,담양군,35.2948718,127.0301411,0,0
171,동산 마을회관,담양군,35.2948718,127.0301411,0,0
171,동산 마을회관,담양군,35.2948718,127.0301411,0,0
224,동산 마을회관,담양군,35.353463,126.958099,1,0
224,동산 마을회관,담양군,35.353463,126.958099,1,0
172,안평 마을회관,담양군,35.2897628,127.0572436,0,1
173,덕곡 마을회관,담양군,35.2969656,127.0638437,0,1
174,서흥1구 마을회관,담양군,35.2948718,127.0301411,0,0
175,서흥2구 마을회관,담양군,35.2948718,127.0301411,0,0
176,정석 마을회관,담양군,35.2854816,127.0718657,0,1
177,평지 마을회관,담양군,35.2823934,127.0642555,0,1
178,강정자 마을회관,담양군,35.2948718,127.0301411,0,0
179,등룡 마을회관,담양군,35.268562,127.087429,0,1
181,내천 마을회관,담양군,34.8679,126.991,0,2
182,외천 마을회관,담양군,35.3433824,127.0255134,1,0
183,석현 마을회관,담양군,35.3456651,127.0285797,1,0
184,무림동 마을회관,담양군,35.3456651,127.0285797,1,0
186,정각 마을회관,담양군,35.371239,127.01756,0,0
187,원대성 마을회관,담양군,35.3433824,127.0255134,1,0
188,봉곡 마을회관,담양군,35.3433824,127.0255134,1,0
189,원율 마을회관,담양군,35.35488,127.028838,0,0
190,오평 마을회관,담양군,35.35488,127.028838,0,0
191,평신기 마을회관,담양군,34.8679,126.991,0,2
192,문암 마을회관,담양군,34.8679,126.991,0,2
193,하성 마을회관,담양군,34.8679,126.991,0,2
194,덕성 마을회관,담양군,35.350162,127.05224,1,0
195,장항 마을회관,담양군,35.350629,127.04505,1,0
196,대판 마을회관,담양군,35.35053,127.045063,1,0
197,와룡 마을회관,담양군,35.35053,127.045063,1,0
198,대실 마을회관,담양군,35.3433824,127.0255134,1,0
199,손오실 마을회관,담양군,35.3433824,127.0255134,1,0
200,산이천 마을회관,담양군,35.3433824,127.0255134,1,0
201,외추 마을회관,담양군,35.3203401,127.0315828,0,0
202,노천동 마을회관,담양군,35.3153833,127.0294249,0,0
203,가라실 마을회관,담양군,35.3433824,127.0255134,1,0
205,두장 마을회관,담양군,35.355744,126.990065,6,0
206,장찬 마을회관,담양군,35.3551633,126.9930828,6,0
207,서평 마을회관,담양군,35.3551633,126.9930828,6,0
208,박곡 마을회관,담양군,35.353263,126.977982,0,0
209,매월 마을회관,담양군,35.353263,126.977982,0,0
210,통천 마을회관,담양군,35.353263,126.977982,0,0
211,추성 마을회관,담양군,35.3658275,126.9885295,2,0
212,와산 마을회관,담양군,35.366943,126.993821,2,0
214,태월 마을회관,담양군,35.381129,126.9693367,4,0
215,상월 마을회관,담양군,35.3869587,126.966666,2,0
216,도림 마을회관,담양군,35.3819256,126.9962915,0,0
217,월계 마을회관,담양군,35.4056687,126.9942886,0,0
218,분통 마을회관,담양군,35.3649462,126.9875112,2,0
219,용평 마을회관,담양군,35.4234058,127.0279111,4,0
220,용동 마을회관,담양군,35.4234058,127.0279111,4,0
221,용치 마을회관,담양군,35.4234058,127.0279111,4,0
222,월산 마을회관,담양군,35.353463,126.958099,1,0
223,장재 마을회관,담양군,35.353463,126.958099,1,0
225,도개 마을회관,담양군,35.353463,126.958099,1,0
226,월평 마을회관,담양군,35.350883,126.948538,1,0
228,왕산 마을회관,담양군,35.350883,126.948538,1,0
229,월곡 마을회관,담양군,35.3402131,126.9547196,1,0
230,도동 마을회관,담양군,35.3402131,126.9547196,1,0
231,가곡 마을회관,담양군,35.3402131,126.9547196,1,0
232,용금 마을회관,담양군,35.3402131,126.9547196,1,0
233,홍암 마을회관,담양군,35.3402131,126.9547196,1,0
234,용산 마을회관,담양군,35.3802415,126.9169295,0,0
235,박산 마을회관,담양군,35.3732635,126.9217933,0,0
236,사암 마을회관,담양군,35.3730496,126.9649462,3,0
238,광덕 마을회관,담양군,35.3730496,126.9649462,3,0
239,오성 마을회관,담양군,35.3620277,126.9664149,0,0
241,군수동 마을회관,담양군,35.3583591,126.968198,0,0
242,복정 마을회관,담양군,35.3402131,126.9547196,1,0
243,농암 마을회관,담양군,35.3402131,126.9547196,1,0
245,봉명 마을회관,담양군,35.3402131,126.9547196,1,0
246,송정 마을회관,담양군,35.3402131,126.9547196,1,0
246,송정 마을회관,담양군,35.3402131,126.9547196,1,0
256,송정 마을회관,담양군,35.3017494,126.9286941,15,0
256,송정 마을회관,담양군,35.3017494,126.9286941,15,0
247,나산 마을회관,담양군,35.2932872,126.9333312,15,0
248,개동 마을회관,담양군,35.2825701,126.9413556,6,0
249,정중 마을회관,담양군,35.2742922,126.9288924,4,0
250,금구동 마을회관,담양군,35.269693,126.9211352,0,0
251,황덕 마을회관,담양군,35.262903,126.9270081,0,0
252,고리대 마을회관,담양군,35.3017494,126.9286941,15,0
253,월성산 마을회관,담양군,35.3017494,126.9286941,15,0
254,오정1구 마을회관,담양군,35.3017494,126.9286941,15,0
255,삼인동 마을회관,담양군,35.3017494,126.9286941,15,0
257,원대방 마을회관,담양군,35.309006,126.925977,9,0
258,포백 마을회관,담양군,35.3081402,126.9359506,7,0
259,원궁산 마을회관,담양군,35.3118028,126.9297353,2,0
260,구암 마을회관,담양군,35.3118028,126.9297353,2,0
261,두정(경산) 마을회관,담양군,35.3181868,126.9336686,0,0
262,두동 마을회관,담양군,35.3219821,126.9337342,0,0
264,풍수1구 마을회관,담양군,35.2989501,126.9404629,12,0
265,풍수2구 마을회관,담양군,35.3013426,126.9429661,6,0
266,풍수3구 마을회관,담양군,35.3045073,126.9516664,0,0
267,남산 마을회관,담양군,35.2951301,126.9510089,0,0
268,원대흥 마을회관,담양군,35.2931342,126.9417733,8,0
269,서부 마을회관,담양군,35.2749357,126.8879502,17,0
270,원촌 마을회관,담양군,35.2749357,126.8879502,17,0
273,청룡 마을회관,담양군,35.2749357,126.8879502,17,0
274,중옥 마을회관,담양군,35.2601327,126.8843174,2,0
275,신룡 마을회관,담양군,35.2472854,126.8830404,2,0
276,응기 마을회관,담양군,35.2749357,126.8879502,17,0
277,태암 마을회관,담양군,35.2628948,126.8884007,6,0
279,강의 마을회관,담양군,35.2663356,126.9031094,8,0
280,월인 마을회관,담양군,35.2749357,126.8879502,17,0
281,갈전 마을회관,담양군,35.2749357,126.8879502,17,0
282,병풍 마을회관,담양군,35.2878221,126.8949584,4,0
283,행정 마을회관,담양군,35.2900873,126.9068776,8,0
284,덕진 마을회관,담양군,35.2749357,126.8879502,17,0
285,옥산 마을회관,담양군,35.2749357,126.8879502,17,0
287,사성 마을회관,담양군,35.2861865,126.902177,6,0
744,봉산보건지소,담양군,35.2743733,126.9555831,4,0
745,고서보건지소,담양군,35.2236262,126.9749263,9,1
746,남면보건지소,담양군,35.1773595,127.0308147,4,1
747,대덕보건지소,담양군,35.248653,127.0359017,2,1
748,무정보건지소,담양군,35.29422,127.0323503,0,0
749,금성보건지소,담양군,35.3439414,127.0261759,1,0
750,용면보건지소,담양군,35.3647096,126.987322,2,0
751,월산보건지소,담양군,35.3400596,126.9562301,1,0
752,수북보건지소,담양군,35.301702,126.9285027,15,0
753,대전보건지소,담양군,35.2748009,126.887971,17,0
767,양지보건진료소,담양군,35.2542079,126.9393356,10,0
768,원주보건진료소,담양군,35.232165,126.9563616,7,1
769,인암보건진료소,담양군,35.1400869,127.068526,0,1
770,용대보건진료소,담양군,35.2183685,127.0868602,0,1
771,금산보건진료소,담양군,35.2661527,127.0394554,0,1
772,덕성보건진료소,담양군,35.3503518,127.0526949,1,0
773,외추보건진료소,담양군,35.3206025,127.0320416,0,0
774,용연보건진료소,담양군,35.4234231,127.0279159,4,0
775,복정보건진료소,담양군,35.3501822,126.974057,0,0
776,수남보건진료소,담양군,35.285769,126.9381535,10,0
777,삼산보건진료소,담양군,35.2896856,126.9151182,8,0
803,고서약국,담양군,35.2233747,126.9737538,9,1
804,담양유명약국,담양군,35.3018024,126.9318063,15,0
805,수북좋은약국,담양군,35.302193,126.9305397,13,0
806,우리약국,담양군,35.2232167,126.974075,11,1
807,태원약국,담양군,35.2766941,126.8879412,17,0
808,한재약국,담양군,35.2762945,126.8871368,16,0
